id,name,dept,score,active,ts
146,user_146,B,53.068,False,iso
147,user_147,D,40.344,True,iso
148,user_148,A,86.711,False,iso
149,user_149,B,14.946,True,iso
150,user_150,A,41.728,True,iso
151,user_151,B,81.367,False,iso
152,user_152,D,73.098,True,iso
153,user_153,C,85.149,True,iso
154,user_154,B,53.744,True,iso
155,user_155,D,66.846,True,iso
156,user_156,C,92.508,False,iso
157,user_157,D,55.046,True,iso
158,user_158,A,67.597,True,iso
159,user_159,B,6.242,False,iso
160,user_160,D,51.847,True,iso
161,user_161,D,94.213,False,iso
162,user_162,B,45.403,False,iso
163,user_163,B,10.637,False,iso
164,user_164,B,16.674,False,iso
165,user_165,C,20.848,True,iso
166,user_166,A,83.364,False,iso
167,user_167,D,1.015,True,iso
168,user_168,A,80.56,False,iso
169,user_169,B,11.405,False,iso
170,user_170,B,25.989,False,iso
171,user_171,C,16.368,False,iso
172,user_172,C,84.305,False,iso
173,user_173,C,13.22,True,iso
174,user_174,D,68.046,False,iso
175,user_175,D,91.48,True,iso
176,user_176,A,20.523,True,iso
177,user_177,A,55.484,False,iso
178,user_178,A,79.013,True,iso
179,user_179,C,84.864,False,iso
180,user_180,D,80.446,False,iso
181,user_181,D,51.413,True,iso
182,user_182,C,49.102,False,iso
183,user_183,D,55.993,True,iso
184,user_184,D,58.724,True,iso
185,user_185,A,28.92,True,iso
186,user_186,A,30.482,False,iso
187,user_187,D,79.907,True,iso
188,user_188,A,26.794,False,iso
189,user_189,D,81.611,False,iso
190,user_190,D,19.32,True,iso
191,user_191,D,13.033,True,iso
192,user_192,B,50.159,False,iso
193,user_193,A,46.254,True,iso
194,user_194,C,28.579,False,iso
195,user_195,D,68.347,True,iso
196,user_196,B,35.029,True,iso
197,user_197,D,16.741,False,iso
198,user_198,B,86.998,True,iso
199,user_199,D,90.329,False,iso
200,user_200,A,29.169,False,iso
201,user_201,B,89.152,False,iso
202,user_202,B,34.559,True,iso
203,user_203,A,96.876,True,iso
204,user_204,D,39.58,False,iso
205,user_205,D,85.695,False,iso
206,user_206,A,35.111,True,iso
207,user_207,D,91.593,True,iso
208,user_208,D,25.083,False,iso
209,user_209,B,74.853,True,iso
210,user_210,B,86.2,False,iso
211,user_211,C,49.243,False,iso
212,user_212,C,56.116,True,iso
213,user_213,B,87.414,False,iso
214,user_214,A,25.698,True,iso
215,user_215,D,14.465,True,iso
216,user_216,C,50.72,True,iso
217,user_217,A,75.98,True,iso
218,user_218,D,85.542,True,iso
219,user_219,C,87.881,False,iso
220,user_220,A,37.646,False,iso
221,user_221,C,35.984,True,iso
222,user_222,C,78.066,False,iso
223,user_223,A,79.333,True,iso
224,user_224,D,26.11,False,iso
225,user_225,C,87.435,False,iso
226,user_226,B,17.442,False,iso
227,user_227,A,11.402,False,iso
228,user_228,A,26.941,True,iso
229,user_229,D,95.329,False,iso
230,user_230,A,64.631,True,iso
231,user_231,C,2.276,True,iso
232,user_232,D,71.566,False,iso
233,user_233,D,52.774,False,iso
234,user_234,B,25.86,False,iso
235,user_235,A,67.361,True,iso
236,user_236,B,59.452,False,iso
237,user_237,D,23.369,True,iso
238,user_238,C,76.239,False,iso
239,user_239,A,88.056,True,iso
240,user_240,C,9.567,True,iso
241,user_241,B,0.579,False,iso
242,user_242,A,83.771,False,iso
243,user_243,B,57.507,True,iso
244,user_244,D,17.276,False,iso
245,user_245,D,67.014,True,iso
246,user_246,A,53.027,True,iso
247,user_247,C,6.263,True,iso
248,user_248,D,46.459,True,iso
249,user_249,B,48.363,True,iso
250,user_250,B,52.103,False,iso
251,user_251,A,6.725,False,iso
252,user_252,A,14.307,True,iso
253,user_253,D,12.173,True,iso
254,user_254,A,19.551,False,iso
255,user_255,A,36.677,True,iso
256,user_256,A,83.076,True,iso
257,user_257,A,68.594,True,iso
258,user_258,D,21.132,True,iso
259,user_259,B,80.351,False,iso
260,user_260,D,42.353,False,iso
261,user_261,C,62.711,True,iso
262,user_262,D,75.998,False,iso
263,user_263,C,40.93,False,iso
264,user_264,D,89.875,False,iso
265,user_265,D,28.749,False,iso
266,user_266,A,32.765,False,iso
267,user_267,C,91.265,False,iso
268,user_268,B,22.026,True,iso
269,user_269,B,54.978,True,iso
270,user_270,B,29.877,True,iso
271,user_271,B,1.558,False,iso
272,user_272,B,67.647,False,iso
273,user_273,D,94.936,False,iso
274,user_274,D,54.904,False,iso
275,user_275,C,23.112,True,iso
276,user_276,C,11.435,False,iso
277,user_277,D,27.066,True,iso
278,user_278,C,46.332,False,iso
279,user_279,B,72.757,False,iso
280,user_280,A,69.451,False,iso
281,user_281,C,76.228,True,iso
282,user_282,A,48.899,False,iso
283,user_283,C,6.273,True,iso
284,user_284,A,69.096,True,iso
285,user_285,D,10.899,False,iso
286,user_286,D,50.367,True,iso
287,user_287,A,89.927,False,iso
288,user_288,D,95.443,True,iso
289,user_289,B,79.96,True,iso
290,user_290,A,81.128,False,iso
291,user_291,D,72.052,False,iso
292,user_292,D,17.689,False,iso
293,user_293,A,73.924,False,iso
294,user_294,C,29.667,True,iso
295,user_295,D,64.384,True,iso
296,user_296,D,62.703,True,iso
297,user_297,B,21.31,True,iso
298,user_298,D,76.064,False,iso
299,user_299,D,23.315,True,iso
300,user_300,A,77.109,False,iso
301,user_301,A,48.475,True,iso
302,user_302,A,7.589,False,iso
303,user_303,B,4.528,False,iso
304,user_304,A,99.482,True,iso
305,user_305,A,71.591,False,iso
306,user_306,B,47.668,True,iso
307,user_307,C,26.852,True,iso
308,user_308,C,91.063,True,iso
309,user_309,B,2.712,True,iso
310,user_310,D,69.349,True,iso
311,user_311,C,38.528,True,iso
312,user_312,C,76.169,True,iso
313,user_313,D,11.695,False,iso
314,user_314,D,52.492,True,iso
315,user_315,A,4.399,True,iso
316,user_316,A,59.441,True,iso
317,user_317,D,4.57,False,iso
318,user_318,B,44.494,False,iso
319,user_319,A,92.083,True,iso
320,user_320,B,86.343,False,iso
321,user_321,B,82.903,False,iso
322,user_322,B,89.81,False,iso
323,user_323,B,61.618,False,iso
324,user_324,B,53.309,False,iso
325,user_325,B,52.087,True,iso
326,user_326,B,41.726,True,iso
327,user_327,D,70.001,True,iso
328,user_328,C,72.81,True,iso
329,user_329,D,68.172,False,iso
330,user_330,A,7.374,True,iso
331,user_331,B,39.848,True,iso
332,user_332,D,75.941,False,iso
333,user_333,B,73.171,True,iso
334,user_334,C,79.769,True,iso
335,user_335,D,20.035,True,iso
336,user_336,C,56.357,True,iso
337,user_337,D,11.405,False,iso
338,user_338,A,4.41,True,iso
339,user_339,C,66.193,True,iso
340,user_340,C,60.601,True,iso
341,user_341,B,50.87,True,iso
342,user_342,C,31.139,False,iso
343,user_343,D,70.521,True,iso
344,user_344,C,2.174,True,iso
345,user_345,B,24.835,True,iso
346,user_346,A,11.585,False,iso
347,user_347,A,58.907,True,iso
348,user_348,B,9.303,True,iso
349,user_349,D,4.608,False,iso
350,user_350,B,85.893,True,iso
351,user_351,D,76.176,True,iso
352,user_352,B,49.326,False,iso
353,user_353,C,59.429,False,iso
354,user_354,C,42.611,False,iso
355,user_355,D,29.856,False,iso
356,user_356,C,8.463,False,iso
357,user_357,D,0.566,True,iso
358,user_358,D,31.795,False,iso
359,user_359,C,25.839,False,iso
360,user_360,C,67.242,False,iso
361,user_361,D,47.956,True,iso
362,user_362,D,21.596,True,iso
363,user_363,A,86.632,False,iso
364,user_364,C,70.802,False,iso
365,user_365,A,88.866,False,iso
366,user_366,A,71.996,True,iso
367,user_367,C,67.891,False,iso
368,user_368,A,69.458,True,iso
369,user_369,C,27.686,True,iso
370,user_370,D,86.021,True,iso
371,user_371,A,20.223,False,iso
372,user_372,C,87.186,False,iso
373,user_373,B,6.521,False,iso
374,user_374,D,98.407,True,iso
375,user_375,D,61.102,False,iso
376,user_376,C,78.152,False,iso
377,user_377,C,51.862,True,iso
378,user_378,C,75.18,True,iso
379,user_379,C,88.951,True,iso
380,user_380,C,14.054,False,iso
381,user_381,A,40.747,True,iso
382,user_382,D,30.615,True,iso
383,user_383,C,78.777,False,iso
384,user_384,D,87.683,False,iso
385,user_385,C,77.142,True,iso
386,user_386,B,36.395,False,iso
387,user_387,A,96.113,True,iso
388,user_388,C,13.472,True,iso
389,user_389,D,19.615,True,iso
390,user_390,A,10.806,False,iso
391,user_391,C,24.339,True,iso
392,user_392,B,1.759,False,iso
393,user_393,A,81.083,False,iso
394,user_394,C,46.52,True,iso
395,user_395,D,88.309,False,iso
396,user_396,C,43.177,False,iso
397,user_397,D,82.139,True,iso
398,user_398,C,84.212,False,iso
399,user_399,C,5.122,False,iso
400,user_400,D,52.626,True,iso
401,user_401,B,98.559,False,iso
402,user_402,D,57.448,True,iso
403,user_403,A,57.416,False,iso
404,user_404,B,0.752,True,iso
405,user_405,C,67.204,False,iso
406,user_406,C,82.285,False,iso
407,user_407,A,57.606,False,iso
408,user_408,C,12.343,False,iso
409,user_409,C,65.317,False,iso
410,user_410,D,76.229,False,iso
411,user_411,C,77.647,True,iso
412,user_412,D,27.314,True,iso
413,user_413,D,72.901,True,iso
414,user_414,A,90.0,False,iso
415,user_415,A,3.105,True,iso
416,user_416,C,64.869,True,iso
417,user_417,B,93.256,False,iso
418,user_418,C,88.422,True,iso
419,user_419,C,56.353,False,iso
420,user_420,B,66.765,False,iso
421,user_421,A,45.451,False,iso
422,user_422,C,72.736,False,iso
423,user_423,B,0.075,True,iso
424,user_424,D,26.495,True,iso
425,user_425,A,64.805,True,iso
426,user_426,C,84.898,False,iso
427,user_427,C,32.184,False,iso
428,user_428,B,6.698,True,iso
429,user_429,A,28.046,True,iso
430,user_430,B,13.44,True,iso
431,user_431,B,90.669,False,iso
432,user_432,D,71.564,True,iso
433,user_433,D,21.699,True,iso
434,user_434,A,65.05,False,iso
435,user_435,B,79.084,True,iso
436,user_436,C,26.854,True,iso
437,user_437,D,81.179,False,iso
438,user_438,A,88.378,True,iso
439,user_439,D,38.06,False,iso
440,user_440,D,35.123,False,iso
441,user_441,D,10.47,True,iso
442,user_442,B,17.956,True,iso
443,user_443,A,4.311,True,iso
444,user_444,C,66.391,True,iso
445,user_445,A,2.843,True,iso
446,user_446,A,63.688,True,iso
447,user_447,A,58.812,True,iso
448,user_448,A,84.418,True,iso
449,user_449,D,18.726,True,iso
450,user_450,C,39.347,False,iso
451,user_451,C,94.257,True,iso
452,user_452,D,55.728,True,iso
453,user_453,B,49.239,False,iso
454,user_454,A,80.898,False,iso
455,user_455,A,96.745,False,iso
456,user_456,B,49.293,True,iso
457,user_457,C,98.843,False,iso
458,user_458,B,32.694,True,iso
459,user_459,B,79.383,False,iso
460,user_460,A,9.635,False,iso
461,user_461,C,31.821,False,iso
462,user_462,A,93.82,False,iso
463,user_463,B,72.314,False,iso
464,user_464,C,25.815,True,iso
465,user_465,C,24.916,False,iso
466,user_466,C,40.985,False,iso
467,user_467,D,47.915,True,iso
468,user_468,A,20.331,True,iso
469,user_469,A,31.241,False,iso
470,user_470,A,86.805,True,iso
471,user_471,C,84.863,True,iso
472,user_472,B,14.144,True,iso
473,user_473,A,76.161,False,iso
474,user_474,C,12.309,True,iso
475,user_475,D,72.955,True,iso
476,user_476,D,38.585,True,iso
477,user_477,B,28.906,False,iso
478,user_478,C,23.302,False,iso
479,user_479,D,27.577,True,iso
480,user_480,C,76.201,True,iso
481,user_481,A,85.577,False,iso
482,user_482,B,95.755,True,iso
483,user_483,D,34.923,True,iso
484,user_484,A,15.623,True,iso
485,user_485,D,78.85,False,iso
486,user_486,C,49.763,True,iso
487,user_487,B,0.613,True,iso
488,user_488,D,22.34,True,iso
489,user_489,D,93.78,False,iso
490,user_490,B,90.699,False,iso
491,user_491,C,46.635,True,iso
492,user_492,D,83.718,True,iso
493,user_493,C,32.255,False,iso
494,user_494,B,67.983,False,iso
495,user_495,D,63.999,True,iso
496,user_496,D,39.431,True,iso
497,user_497,A,45.006,False,iso
498,user_498,C,74.969,True,iso
499,user_499,D,70.728,False,iso
500,user_500,A,46.716,False,iso
501,user_501,B,46.825,False,iso
502,user_502,C,14.918,False,iso
503,user_503,B,81.813,True,iso
504,user_504,C,94.868,True,iso
505,user_505,D,31.67,True,iso
506,user_506,B,11.437,True,iso
507,user_507,D,59.578,True,iso
508,user_508,A,22.781,True,iso
509,user_509,B,27.621,False,iso
510,user_510,A,46.038,False,iso
511,user_511,B,84.283,True,iso
512,user_512,A,36.126,True,iso
513,user_513,D,72.907,False,iso
514,user_514,D,24.48,False,iso
515,user_515,A,95.875,False,iso
516,user_516,D,10.802,True,iso
517,user_517,C,51.757,False,iso
518,user_518,B,11.046,False,iso
519,user_519,D,73.136,True,iso
520,user_520,D,85.292,False,iso
521,user_521,D,35.509,False,iso
522,user_522,C,12.219,True,iso
523,user_523,B,2.516,True,iso
524,user_524,C,96.406,True,iso
525,user_525,D,34.244,True,iso
526,user_526,C,29.253,True,iso
527,user_527,A,32.002,True,iso
528,user_528,B,16.689,False,iso
529,user_529,B,36.362,True,iso
530,user_530,C,79.454,True,iso
531,user_531,B,50.103,False,iso
532,user_532,B,90.776,False,iso
533,user_533,C,39.88,False,iso
534,user_534,C,7.322,False,iso
535,user_535,A,34.604,True,iso
536,user_536,D,5.979,True,iso
537,user_537,B,18.991,True,iso
538,user_538,A,68.314,True,iso
539,user_539,A,18.492,False,iso
540,user_540,B,44.035,False,iso
541,user_541,C,4.59,True,iso
542,user_542,B,64.966,True,iso
543,user_543,D,15.928,True,iso
544,user_544,A,35.558,True,iso
545,user_545,A,41.531,True,iso
546,user_546,B,6.782,False,iso
547,user_547,C,83.735,True,iso
548,user_548,B,42.248,False,iso
549,user_549,D,43.99,True,iso
550,user_550,A,95.362,False,iso
551,user_551,D,98.151,True,iso
552,user_552,A,51.783,False,iso
553,user_553,D,48.911,True,iso
554,user_554,A,13.205,False,iso
555,user_555,B,28.279,False,iso
556,user_556,B,0.002,True,iso
557,user_557,D,5.377,True,iso
558,user_558,C,55.851,True,iso
559,user_559,D,96.216,False,iso
560,user_560,B,5.314,True,iso
561,user_561,C,56.151,False,iso
562,user_562,C,64.975,True,iso
563,user_563,D,97.462,False,iso
564,user_564,C,61.267,True,iso
565,user_565,D,21.489,True,iso
566,user_566,A,24.324,True,iso
567,user_567,B,5.351,True,iso
568,user_568,A,7.402,False,iso
569,user_569,D,92.051,True,iso
570,user_570,A,29.754,True,iso
571,user_571,C,9.218,False,iso
572,user_572,D,59.228,False,iso
573,user_573,B,0.072,False,iso
574,user_574,B,98.711,False,iso
575,user_575,D,93.536,False,iso
576,user_576,C,1.285,True,iso
577,user_577,C,32.902,True,iso
578,user_578,D,87.722,False,iso
579,user_579,A,48.293,False,iso
580,user_580,B,85.804,True,iso
581,user_581,B,4.938,True,iso
582,user_582,D,95.435,True,iso
583,user_583,A,66.843,False,iso
584,user_584,B,86.44,False,iso
585,user_585,B,42.504,False,iso
586,user_586,A,21.928,True,iso
587,user_587,B,96.742,False,iso
588,user_588,C,62.707,False,iso
589,user_589,B,84.19,True,iso
590,user_590,B,90.567,True,iso
591,user_591,C,14.582,True,iso
592,user_592,D,5.978,False,iso
593,user_593,A,72.89,False,iso
594,user_594,B,77.462,True,iso
595,user_595,D,93.557,True,iso
596,user_596,B,95.047,True,iso
597,user_597,C,69.009,False,iso
598,user_598,B,25.098,True,iso
599,user_599,D,95.01,False,iso
600,user_600,C,74.783,False,iso
601,user_601,D,92.592,False,iso
602,user_602,C,82.26,True,iso
603,user_603,C,1.33,True,iso
604,user_604,B,28.528,True,iso
605,user_605,A,96.366,True,iso
606,user_606,A,23.391,False,iso
607,user_607,C,97.624,False,iso
608,user_608,C,81.883,False,iso
609,user_609,C,34.546,True,iso
610,user_610,A,84.367,False,iso
611,user_611,D,58.862,False,iso
612,user_612,D,41.754,False,iso
613,user_613,C,55.351,False,iso
614,user_614,B,58.847,True,iso
615,user_615,D,22.075,True,iso
616,user_616,C,28.297,True,iso
617,user_617,D,17.543,True,iso
618,user_618,B,73.219,False,iso
619,user_619,B,71.524,False,iso
620,user_620,D,5.414,True,iso
621,user_621,A,76.284,True,iso
622,user_622,B,67.74,True,iso
623,user_623,B,65.353,False,iso
624,user_624,C,33.583,False,iso
625,user_625,D,69.058,True,iso
626,user_626,D,77.391,True,iso
627,user_627,B,33.547,True,iso
628,user_628,C,61.203,False,iso
629,user_629,C,25.915,True,iso
630,user_630,D,89.72,False,iso
631,user_631,A,85.619,False,iso
632,user_632,B,86.53,True,iso
633,user_633,C,4.806,True,iso
634,user_634,A,10.893,True,iso
635,user_635,B,18.9,True,iso
636,user_636,D,35.247,True,iso
637,user_637,A,98.668,False,iso
638,user_638,D,57.101,False,iso
639,user_639,D,64.141,True,iso
640,user_640,A,41.889,True,iso
641,user_641,C,41.289,False,iso
642,user_642,B,12.065,True,iso
643,user_643,B,76.493,False,iso
644,user_644,C,87.948,False,iso
645,user_645,D,86.635,True,iso
646,user_646,D,43.942,False,iso
647,user_647,A,72.082,False,iso
648,user_648,A,38.857,True,iso
649,user_649,C,59.028,True,iso
650,user_650,A,40.876,False,iso
651,user_651,B,70.062,True,iso
652,user_652,C,28.802,False,iso
653,user_653,A,44.993,False,iso
654,user_654,D,56.513,False,iso
655,user_655,C,92.484,True,iso
656,user_656,A,58.88,True,iso
657,user_657,B,2.135,True,iso
658,user_658,C,10.849,True,iso
659,user_659,B,80.559,False,iso
660,user_660,C,37.148,True,iso
661,user_661,D,41.965,False,iso
662,user_662,B,43.008,True,iso
663,user_663,A,32.613,True,iso
664,user_664,B,12.381,False,iso
665,user_665,C,26.881,True,iso
666,user_666,C,64.35,True,iso
667,user_667,A,30.856,False,iso
668,user_668,C,71.641,True,iso
669,user_669,A,27.877,False,iso
670,user_670,C,63.97,True,iso
671,user_671,D,21.476,False,iso
672,user_672,A,74.102,True,iso
673,user_673,D,68.304,False,iso
674,user_674,A,32.525,True,iso
675,user_675,C,65.835,False,iso
676,user_676,C,72.258,True,iso
677,user_677,A,31.533,False,iso
678,user_678,D,93.532,True,iso
679,user_679,C,37.405,False,iso
680,user_680,B,58.2,False,iso
681,user_681,A,60.496,False,iso
682,user_682,A,41.988,False,iso
683,user_683,C,43.278,False,iso
684,user_684,B,75.006,True,iso
685,user_685,C,54.372,True,iso
686,user_686,D,44.602,False,iso
687,user_687,C,14.732,False,iso
688,user_688,C,75.79,False,iso
689,user_689,C,74.368,False,iso
690,user_690,B,19.962,False,iso
691,user_691,A,72.45,True,iso
692,user_692,C,76.556,True,iso
693,user_693,A,73.071,True,iso
694,user_694,A,34.466,True,iso
695,user_695,C,76.998,True,iso
696,user_696,C,21.536,False,iso
697,user_697,B,3.514,True,iso
698,user_698,C,14.782,True,iso
699,user_699,D,21.958,True,iso
700,user_700,D,12.426,True,iso
701,user_701,D,48.101,True,iso
702,user_702,A,48.238,False,iso
703,user_703,A,41.23,False,iso
704,user_704,B,9.77,False,iso
705,user_705,C,66.392,True,iso
706,user_706,C,32.535,False,iso
707,user_707,C,40.482,True,iso
708,user_708,D,69.098,True,iso
709,user_709,A,1.142,True,iso
710,user_710,A,6.948,False,iso
711,user_711,B,1.716,False,iso
712,user_712,A,52.118,True,iso
713,user_713,C,56.679,False,iso
714,user_714,B,0.473,False,iso
715,user_715,D,13.602,False,iso
716,user_716,B,54.375,True,iso
717,user_717,B,85.032,True,iso
718,user_718,B,97.419,False,iso
719,user_719,A,62.996,True,iso
720,user_720,D,0.576,True,iso
721,user_721,D,59.386,False,iso
722,user_722,B,48.939,False,iso
723,user_723,C,2.359,True,iso
724,user_724,D,28.42,True,iso
725,user_725,B,72.508,False,iso
726,user_726,D,59.763,False,iso
727,user_727,B,33.827,False,iso
728,user_728,A,75.551,True,iso
729,user_729,A,57.226,True,iso
730,user_730,C,5.718,False,iso
731,user_731,A,23.241,False,iso
732,user_732,A,33.793,True,iso
733,user_733,C,11.304,True,iso
734,user_734,B,78.606,False,iso
735,user_735,A,77.62,False,iso
736,user_736,C,23.042,False,iso
737,user_737,D,70.836,False,iso
738,user_738,D,70.771,False,iso
739,user_739,A,8.75,True,iso
740,user_740,D,68.036,True,iso
741,user_741,B,95.29,True,iso
742,user_742,B,0.498,False,iso
743,user_743,B,52.941,False,iso
744,user_744,D,15.125,True,iso
745,user_745,A,19.096,False,iso
746,user_746,C,60.174,True,iso
747,user_747,C,46.26,True,iso
748,user_748,B,92.026,True,iso
749,user_749,C,38.571,True,iso
750,user_750,A,67.45,True,iso
751,user_751,C,42.207,True,iso
752,user_752,B,71.834,True,iso
753,user_753,A,44.924,False,iso
754,user_754,B,23.795,True,iso
755,user_755,B,84.412,True,iso
756,user_756,C,78.711,False,iso
757,user_757,C,30.899,True,iso
758,user_758,D,65.212,False,iso
759,user_759,B,94.952,False,iso
760,user_760,D,19.984,True,iso
761,user_761,A,29.297,False,iso
762,user_762,B,18.684,True,iso
763,user_763,A,12.588,True,iso
764,user_764,B,74.634,False,iso
765,user_765,D,85.621,True,iso
766,user_766,A,63.424,True,iso
767,user_767,A,64.817,True,iso
768,user_768,B,77.791,False,iso
769,user_769,D,92.062,False,iso
770,user_770,A,61.249,True,iso
771,user_771,D,25.557,True,iso
772,user_772,D,45.792,True,iso
773,user_773,B,34.419,True,iso
774,user_774,A,56.766,False,iso
775,user_775,B,76.983,False,iso
776,user_776,C,58.229,True,iso
777,user_777,D,81.505,True,iso
778,user_778,A,51.808,True,iso
779,user_779,C,74.204,False,iso
780,user_780,C,34.442,True,iso
781,user_781,D,52.068,True,iso
782,user_782,C,37.609,False,iso
783,user_783,D,14.173,False,iso
784,user_784,D,4.909,True,iso
785,user_785,C,21.555,False,iso
786,user_786,B,6.277,True,iso
787,user_787,D,15.789,False,iso
788,user_788,C,15.561,False,iso
789,user_789,D,77.459,False,iso
790,user_790,A,76.602,True,iso
791,user_791,A,8.46,False,iso
792,user_792,C,54.51,False,iso
793,user_793,C,55.743,False,iso
794,user_794,D,98.101,False,iso
795,user_795,A,67.602,False,iso
796,user_796,D,7.97,False,iso
797,user_797,B,64.519,False,iso
798,user_798,D,60.691,False,iso
799,user_799,B,48.055,False,iso
800,user_800,D,96.079,True,iso
801,user_801,A,63.205,False,iso
802,user_802,B,11.467,False,iso
803,user_803,D,50.353,True,iso
804,user_804,D,76.07,True,iso
805,user_805,A,35.615,True,iso
806,user_806,A,95.854,True,iso
807,user_807,A,91.377,False,iso
808,user_808,D,59.78,False,iso
809,user_809,B,17.217,True,iso
810,user_810,C,14.36,False,iso
811,user_811,D,37.922,False,iso
812,user_812,D,4.977,True,iso
813,user_813,B,24.4,False,iso
814,user_814,B,3.055,True,iso
815,user_815,D,9.608,False,iso
816,user_816,B,62.126,False,iso
817,user_817,A,2.153,False,iso
818,user_818,D,3.918,False,iso
819,user_819,C,75.524,False,iso
820,user_820,D,44.922,False,iso
